2068592
867387
791878
1731316
911839
909258
1826999
964868
1020941
1881435
1075607
964977
2699324
884494
1035007
1930143
1124814
1098136
1812798
1095294
1163039
1920424
1000743
1075763
2341127
1062449
1120898
1939866
1316907
1284888
2098891
1375423
1201251
2165295
1301110
1251165
2986796
1271028
1228055
2349629
1385267
1537452
2576586
1642938
1577049
2765401
1940847
1640531
3271545
1383909
1495825
2772734
1592051
1560732
2773904
1523255
2013622
2957306
1789103
1848972
3507801
1821378
1930585
2823010
1970356
1970534
2982305
1795240
2145180
3021075
1908781
1957956
3955970
2119970
2208176
3063504
2190613
2197082
3085586
2642591
2550586
3230872
2482466
2315274
4388396
2335249
1956240
3183566
2421722
1879301
3094563
2599894
2320012
3518486
2407487
2291118
4813948
2380134
2223477
3378416
2876314
2650942
3788448
2651506
2450710
4118992
2434040
2763878
5227962
2762093
2528931
4040412
2883152
3100274
4149743
3061236
2805394
3962285
3197688
3149649
5401137
3393528
2852524
4708691
3567883
3405732
4885709
4142396
3564755
4794159
3459785
3600702
5789400
3283596
3411052
4783941
3706871
3756080
4318154
3201376
3502712
4864603
3108517
3357796
5904823
2951480
3185525
4729624
3282329
3271971
4559047
3350292
3286394
4566940
2863028
3049842
5780438
3286533
3016081
4533575
3296881
3535071
5290070
3323063
3318144
5206490
3240679
3673046
6166054
3573983
2999256
5177550
3845943
3492933
4975878
3531498
3611446
5145814
3260597
3715755
6239931
3730730
3431157
5404423
4049371
3648390
5394527
3968853
3970771
5384216
